Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",9780679729778,https://dj6cnfthgyqas.cloudfront.net/0679729771-original.jpg,$9.99,https://play.google.com/store/books/details/Patrick_Spie%C3%9F_Characterization_and_symbolism_in_Ma?id=z5BTsLsd3ZsC,$10.88,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679729778,$15.95,http://www.indiebound.org/book/9780679729778?aff=rifflebooks
Timeline,9780099244721,https://dj6cnfthgyqas.cloudfront.net/0099244721-original.jpg,$8.99,https://play.google.com/store/books/details/Michael_Crichton_Timeline?id=RUY4kLjX-5kC,,,$9.75,http://www.indiebound.org/book/9780099244721?aff=rifflebooks
Veronika Decides to Die,9780061124266,https://dj6cnfthgyqas.cloudfront.net/5955000836-original.jpg,$11.99,https://play.google.com/store/books/details/Paulo_Coelho_Veronika_Decides_to_Die?id=u2-IuWjVqFwC,$9.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061124266,$14.99,http://www.indiebound.org/book/9780061124266?aff=rifflebooks
A Widow for One Year,9780345469014,https://dj6cnfthgyqas.cloudfront.net/0345469011-original.jpg,$12.99,https://play.google.com/store/books/details/John_Irving_A_Widow_for_One_Year?id=qKiCVhRJBrQC,$10.26,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345469014,$14.95,http://www.indiebound.org/book/9780345469014?aff=rifflebooks
"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",9780140298475,https://dj6cnfthgyqas.cloudfront.net/0140298479-original.jpg,,,$11.16,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140298475,$16.00,http://www.indiebound.org/book/9780140298475?aff=rifflebooks
"Daughter of the Forest  (Sevenwaters, #1)",9780765343437,https://dj6cnfthgyqas.cloudfront.net/0765343436-original.jpg,$9.99,https://play.google.com/store/books/details/Juliet_Marillier_Daughter_of_the_Forest?id=i8__DJPdh_MC,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780765343437,$8.99,http://www.indiebound.org/book/9780765343437?aff=rifflebooks
The Tortilla Curtain,9780140238280,https://dj6cnfthgyqas.cloudfront.net/014023828X-original.jpg,$17.99,https://play.google.com/store/books/details/T_C_Boyle_The_Tortilla_Curtain?id=i33E4-FTK70C,$10.96,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140238280,$17.00,http://www.indiebound.org/book/9780140238280?aff=rifflebooks
Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,9780836217698,https://dj6cnfthgyqas.cloudfront.net/0836217691-original.jpg,,,$15.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780836217698,$18.99,http://www.indiebound.org/book/9780836217698?aff=rifflebooks
The Beach,9781573226523,https://dj6cnfthgyqas.cloudfront.net/1573226521-original.jpg,$5.51,https://play.google.com/store/books/details/Infinite_Ideas_Look_good_on_the_beach?id=PZncMakvpIwC,$14.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781573226523,$17.00,http://www.indiebound.org/book/9781573226523?aff=rifflebooks
"Regeneration (Regeneration, #1)",9780140236231,https://dj6cnfthgyqas.cloudfront.net/0140236236-original.jpg,,,,,,
We Were the Mulvaneys,9780452282827,https://dj6cnfthgyqas.cloudfront.net/0452277205-original.jpg,$11.99,https://play.google.com/store/books/details/Joyce_Carol_Oates_We_Were_the_Mulvaneys?id=xwEplhYGPIAC,$11.58,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452282827,$17.00,http://www.indiebound.org/book/9780452282827?aff=rifflebooks
"Dragonfly in Amber (Outlander, #2)",9780385335973,https://dj6cnfthgyqas.cloudfront.net/0385335970-original.jpg,,,$12.40,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385335973,$18.00,http://www.indiebound.org/book/9780385335973?aff=rifflebooks
Motherless Brooklyn,9780375724831,https://dj6cnfthgyqas.cloudfront.net/0345803396-original.jpg,$13.99,https://play.google.com/store/books/details/Jonathan_Lethem_Motherless_Brooklyn?id=RXxYBPpeb-AC,$11.60,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375724831,$16.95,http://www.indiebound.org/book/9780375724831?aff=rifflebooks
The Client,9780385339087,https://dj6cnfthgyqas.cloudfront.net/0385339089-original.jpg,$10.99,https://play.google.com/store/books/details/John_Grisham_The_Client?id=ZeIK8bSbuWYC,$13.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385339087,$16.00,http://www.indiebound.org/book/9780385339087?aff=rifflebooks
Underworld,9780330369954,,,,,,,
"The Reptile Room (A Series of Unfortunate Events, #2)",9780439206488,https://dj6cnfthgyqas.cloudfront.net/0439227453-original.jpg,,,,,,
"One for the Money (Stephanie Plum, #1)",9780312362089,https://dj6cnfthgyqas.cloudfront.net/0312362080-original.jpg,,,$16.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312362089,$16.99,http://www.indiebound.org/book/9780312362089?aff=rifflebooks
"Voyager (Outlander, #3)",9780385335997,https://dj6cnfthgyqas.cloudfront.net/0385335997-original.jpg,$19.95,https://play.google.com/store/audiobooks/details/Diana_Gabaldon_The_Outlandish_Companion_Revised_an?id=AQAAAIBEa1rrDM,$13.90,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385335997,$18.00,http://www.indiebound.org/book/9780385335997?aff=rifflebooks
The Pilot's Wife,9780316601955,https://dj6cnfthgyqas.cloudfront.net/0316601950-original.jpg,$12.99,https://play.google.com/store/books/details/Anita_Shreve_The_Pilot_s_Wife?id=IG-q9FKkWGwC,$12.88,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316601955,$15.99,http://www.indiebound.org/book/9780316601955?aff=rifflebooks
"Doomsday Book (Oxford Time Travel, #1)",9780553562736,https://dj6cnfthgyqas.cloudfront.net/0553562738-original.jpg,$28.95,https://play.google.com/store/audiobooks/details/Connie_Willis_To_Say_Nothing_of_the_Dog?id=AQAAAAAzjCCMAM,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553562736,$8.99,http://www.indiebound.org/book/9780553562736?aff=rifflebooks
Fatherland,9780061006623,https://dj6cnfthgyqas.cloudfront.net/0061006629-original.jpg,$10.99,https://play.google.com/store/books/details/Robert_Harris_Fatherland?id=wPpaIhLFbhAC,$10.75,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061006623,,
Practical Magic,9780425190371,https://dj6cnfthgyqas.cloudfront.net/0425190374-original.jpg,$13.99,https://play.google.com/store/books/details/Alice_Hoffman_Practical_Magic?id=I-lMBgrnJi8C,$12.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425190371,$16.00,http://www.indiebound.org/book/9780425190371?aff=rifflebooks
The Perfect Storm: A True Story of Men Against the Sea,9780393337013,https://dj6cnfthgyqas.cloudfront.net/0393337014-original.jpg,$9.99,https://play.google.com/store/books/details/Sebastian_Junger_The_Perfect_Storm_A_True_Story_of?id=txV3Zlx5iuUC,$12.70,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780393337013,$15.95,http://www.indiebound.org/book/9780393337013?aff=rifflebooks
"Small Gods (Discworld, #13)",9780552152976,https://dj6cnfthgyqas.cloudfront.net/0552152978-original.jpg,,,$11.73,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780552152976,,
"The Waste Lands (The Dark Tower, #3)",9780670032563,https://dj6cnfthgyqas.cloudfront.net/0670032565-original.jpg,$25.95,https://play.google.com/store/audiobooks/details/Stephen_King_Dark_Tower_III?id=AQAAAIAC5ARkFM,$33.07,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780670032563,$35.00,http://www.indiebound.org/book/9780670032563?aff=rifflebooks
"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",9780345418777,https://dj6cnfthgyqas.cloudfront.net/0345418778-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Douglas_Adams_Mostly_Harmless?id=AQAAAABycStxSM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345418777,$7.99,http://www.indiebound.org/book/9780345418777?aff=rifflebooks
White Teeth,9780375703867,https://dj6cnfthgyqas.cloudfront.net/0375703861-original.jpg,$9.99,https://play.google.com/store/books/details/Zadie_Smith_White_Teeth?id=vO4R4cPAzuwC,$11.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375703867,$16.95,http://www.indiebound.org/book/9780375703867?aff=rifflebooks
Divine Secrets of the Ya-Ya Sisterhood,9780060759957,https://dj6cnfthgyqas.cloudfront.net/006075995X-original.jpg,$11.99,https://play.google.com/store/books/details/Rebecca_Wells_Divine_Secrets_of_the_Ya_Ya_Sisterho?id=527BTmam72kC,$9.53,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060759957,$13.99,http://www.indiebound.org/book/9780060759957?aff=rifflebooks
"The Pianist: The Extraordinary Story of One Man's Survival in Warsaw, 1939â45",9780575067080,https://dj6cnfthgyqas.cloudfront.net/057506708X-original.jpg,,,,,,
Microserfs,9780060987046,https://dj6cnfthgyqas.cloudfront.net/0060987049-original.jpg,$11.99,https://play.google.com/store/books/details/Douglas_Coupland_Microserfs?id=Iodt2MFYSGUC,$10.07,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060987046,$14.00,http://www.indiebound.org/book/9780060987046?aff=rifflebooks
"Assassin's Apprentice (Farseer Trilogy, #1)",9780006480099,,,,,,,
"Drums of Autumn (Outlander, #4)",9780385335980,https://dj6cnfthgyqas.cloudfront.net/0385335989-original.jpg,$19.95,https://play.google.com/store/audiobooks/details/Diana_Gabaldon_Drums_of_Autumn?id=AQAAAIBwNXK1EM,$14.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385335980,$18.00,http://www.indiebound.org/book/9780385335980?aff=rifflebooks
Written on the Body,9780679744474,https://dj6cnfthgyqas.cloudfront.net/0679744479-original.jpg,$13.99,https://play.google.com/store/books/details/Jeanette_Winterson_Written_On_The_Body?id=wLvCAwAAQBAJ,$10.40,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679744474,$15.95,http://www.indiebound.org/book/9780679744474?aff=rifflebooks
Falling Up,9780060513092,https://dj6cnfthgyqas.cloudfront.net/0060513098-original.jpg,$2.99,https://play.google.com/store/books/details/Samanthe_Beck_Falling_for_the_Marine?id=uQ8KAQAAQBAJ,$13.19,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060513092,,
The Six Wives of Henry VIII,9780802136831,https://dj6cnfthgyqas.cloudfront.net/0802136834-original.jpg,$10.99,https://play.google.com/store/books/details/Alison_Weir_The_Six_Wives_Of_Henry_VIII?id=M1yHXitDdyQC,$11.33,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802136831,$18.00,http://www.indiebound.org/book/9780802136831?aff=rifflebooks
The Savage Detectives,9780374191481,https://dj6cnfthgyqas.cloudfront.net/0374191484-original.jpg,$10.99,https://play.google.com/store/books/details/Roberto_Bola%C3%B1o_The_Savage_Detectives?id=56RpcHGoROUC,$25.51,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374191481,$27.00,http://www.indiebound.org/book/9780374191481?aff=rifflebooks
The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,9780385495226,https://dj6cnfthgyqas.cloudfront.net/0385495226-original.jpg,$8.99,https://play.google.com/store/books/details/Richard_Preston_The_Hot_Zone?id=E6BKpf2tSkoC,$14.25,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385495226,$15.95,http://www.indiebound.org/book/9780385495226?aff=rifflebooks
"The Great Hunt (Wheel of Time, #2)",9780812517729,https://dj6cnfthgyqas.cloudfront.net/0812517725-original.jpg,$51.92,https://play.google.com/store/audiobooks/details/Robert_Jordan_The_Great_Hunt?id=AQAAAAAL43fjbM,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812517729,$8.99,http://www.indiebound.org/book/9780812517729?aff=rifflebooks
"A Suitable Boy (A Suitable Boy, #1)",9780060786526,https://dj6cnfthgyqas.cloudfront.net/0060786523-original.jpg,,,$15.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060786526,$21.99,http://www.indiebound.org/book/9780060786526?aff=rifflebooks
"Tomorrow, When the War Began (Tomorrow, #1)",9780439829106,https://dj6cnfthgyqas.cloudfront.net/0439829100-original.jpg,,,$9.35,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780439829106,$9.99,http://www.indiebound.org/book/9780439829106?aff=rifflebooks
Birdsong,9780679776819,https://dj6cnfthgyqas.cloudfront.net/0679776818-original.jpg,$10.99,https://play.google.com/store/books/details/Sebastian_Faulks_Birdsong?id=c9Hjbfv547sC,$11.19,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679776819,$16.95,http://www.indiebound.org/book/9780679776819?aff=rifflebooks
A Soldier of the Great War,9780156031134,https://dj6cnfthgyqas.cloudfront.net/0156031132-original.jpg,$13.54,https://play.google.com/store/books/details/Mark_Helprin_A_Soldier_of_the_Great_War?id=SEAt2YDhdo8C,$11.98,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780156031134,$16.95,http://www.indiebound.org/book/9780156031134?aff=rifflebooks
Digital Fortress,9780552151696,https://dj6cnfthgyqas.cloudfront.net/0552151696-original.jpg,$10.99,https://play.google.com/store/books/details/Dan_Brown_Digital_Fortress?id=_FKPcZcTKNMC,,,,
In the Time of the Butterflies,9780452274426,https://dj6cnfthgyqas.cloudfront.net/0452274427-original.jpg,$13.99,https://play.google.com/store/books/details/Julia_Alvarez_In_the_Time_of_the_Butterflies?id=viZZNUV8-GgC,$10.46,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452274426,$15.00,http://www.indiebound.org/book/9780452274426?aff=rifflebooks
Blood and Chocolate,9780440226680,https://dj6cnfthgyqas.cloudfront.net/0440226686-original.jpg,$9.99,https://play.google.com/store/books/details/Annette_Curtis_Klause_Blood_and_Chocolate?id=MOwsHSUeU60C,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440226680,$7.99,http://www.indiebound.org/book/9780440226680?aff=rifflebooks
Einstein's Dreams,9781400077809,https://dj6cnfthgyqas.cloudfront.net/140007780X-original.jpg,$11.99,https://play.google.com/store/books/details/Alan_Lightman_Einstein_s_Dreams?id=NAxQn7LfUx0C,$12.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781400077809,$14.95,http://www.indiebound.org/book/9781400077809?aff=rifflebooks
"Wild Magic (Immortals, #1)",9781416903437,https://dj6cnfthgyqas.cloudfront.net/1416903437-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416903437,$7.99,http://www.indiebound.org/book/9781416903437?aff=rifflebooks
"Ender's Shadow (The Shadow Series, #1)",9780765342409,https://dj6cnfthgyqas.cloudfront.net/0765342405-original.jpg,,,$5.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780765342409,$5.99,http://www.indiebound.org/book/9780765342409?aff=rifflebooks
"The Beekeeper's Apprentice (Mary Russell, #1)",9780553381528,https://dj6cnfthgyqas.cloudfront.net/0553381520-original.jpg,$24.95,https://play.google.com/store/audiobooks/details/Laurie_R_King_The_Beekeeper_s_Apprentice?id=AQAAAABr9kj2MM,$11.40,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553381528,$12.00,http://www.indiebound.org/book/9780553381528?aff=rifflebooks
The Robber Bride,9780385491037,https://dj6cnfthgyqas.cloudfront.net/0385491034-original.jpg,$13.99,https://play.google.com/store/books/details/Margaret_Atwood_The_Robber_Bride?id=bSvv2LbnPloC,$11.64,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385491037,$16.95,http://www.indiebound.org/book/9780385491037?aff=rifflebooks
Dolores Claiborne,9781101138175,,,,,,,
Seabiscuit: An American Legend,9780345465085,https://dj6cnfthgyqas.cloudfront.net/0345465083-original.jpg,$15.99,https://play.google.com/store/books/details/Laura_Hillenbrand_Seabiscuit?id=oEFpcR9p4GYC,$7.53,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345465085,$7.99,http://www.indiebound.org/book/9780345465085?aff=rifflebooks
Daughter of Fortune,9780061120251,https://dj6cnfthgyqas.cloudfront.net/0061120251-original.jpg,$11.99,https://play.google.com/store/books/details/Isabel_Allende_Daughter_of_Fortune?id=oyzIAgAAQBAJ,$9.51,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061120251,$14.99,http://www.indiebound.org/book/9780061120251?aff=rifflebooks
"Hogfather (Discworld, #20; Death, #4)",9780552154284,https://dj6cnfthgyqas.cloudfront.net/0552154288-original.jpg,$10.95,https://play.google.com/store/audiobooks/details/Terry_Pratchett_Hogfather?id=AQAAAAA34hTiMM,$9.65,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780552154284,,
"The Crossing (The Border Trilogy, #2)",9780394574752,https://dj6cnfthgyqas.cloudfront.net/0394574753-original.jpg,$12.99,https://play.google.com/store/books/details/Cormac_McCarthy_The_Crossing?id=PziJ40EAlVkC,$27.54,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394574752,$27.50,http://www.indiebound.org/book/9780394574752?aff=rifflebooks
Maniac Magee,9780590452038,https://dj6cnfthgyqas.cloudfront.net/0590452037-original.jpg,$8.99,https://play.google.com/store/books/details/Jerry_Spinelli_Maniac_Magee?id=HiNtAgAAQBAJ,$2.81,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780590452038,,
Skinny Legs and All,9781842430347,https://dj6cnfthgyqas.cloudfront.net/1842430343-original.jpg,$13.99,https://play.google.com/store/books/details/Tom_Robbins_Skinny_Legs_and_All?id=GKx_iZnXickC,$7.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781842430347,$20.25,http://www.indiebound.org/book/9781842430347?aff=rifflebooks
"Left Behind (Left Behind, #1)",9780842342704,https://dj6cnfthgyqas.cloudfront.net/0842342702-original.jpg,,,$7.47,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780842342704,,
Needful Things,9780450574580,https://dj6cnfthgyqas.cloudfront.net/045057458X-original.jpg,$10.99,https://play.google.com/store/books/details/Stephen_King_Needful_Things?id=r7UACwAAQBAJ,,,,
Push,9780679766759,https://dj6cnfthgyqas.cloudfront.net/0679766758-original.jpg,$9.99,https://play.google.com/store/books/details/Cindy_Trimm_PUSH?id=dpS1AwAAQBAJ,$11.19,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679766759,$14.95,http://www.indiebound.org/book/9780679766759?aff=rifflebooks
"Fruits Basket, Vol. 1",9781591826033,https://dj6cnfthgyqas.cloudfront.net/1591826039-original.jpg,$8.99,https://play.google.com/store/books/details/Natsuki_Takaya_Fruits_Basket_Another?id=kqtKDwAAQBAJ,$9.56,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781591826033,$9.99,http://www.indiebound.org/book/9781591826033?aff=rifflebooks
"Wizard and Glass (The Dark Tower, #4)",9780340829783,https://dj6cnfthgyqas.cloudfront.net/0340829788-original.jpg,,,$12.41,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780340829783,,
Stones from the River,9780684844770,https://dj6cnfthgyqas.cloudfront.net/068484477X-original.jpg,$12.99,https://play.google.com/store/books/details/Ursula_Hegi_Stones_from_the_River?id=oMx9k6wH5aMC,$11.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780684844770,$16.99,http://www.indiebound.org/book/9780684844770?aff=rifflebooks
