"Book Title","ISBN","Amazon URL","GoodReads Description"
"Five Weeks in a Balloon (Extraordinary Voyages, #1)","9781421820606","https://www.goodreads.com/buy_buttons/15/follow?book_id=1219103&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","There was a large audience assembled on the 14th of January, 1862, at the session of the Royal Geographical Society, No. 3 Waterloo Place, London. The president, Sir Francis M -, made an important communication to his colleagues, in an address that was frequently interrupted by applause. This rare specimen of eloquence terminated with the following sonorous phrases bubbling over with patriotism: ""England has always marched at the head of nations"" (for, the reader will observe, the nations always march at the head of each other), ""by the intrepidity of her explorers in the line of geographical discovery."" (General assent). ""Dr. Samuel Ferguson, one of her most glorious sons, will not reflect discredit on his origin."" (""No, indeed!"" from all parts of the hall.)"
"Uncle Silas","9780140437461","https://www.goodreads.com/buy_buttons/12/follow?book_id=49190&ref=x_gr_w_bb&tag=x_gr_w_bb-20","One of the most significant and intriguing Gothic novels of the Victorian period and is enjoyed today as a modern psychological thriller. In UNCLE SILAS (1864) Le Fanu brought up to date Mrs Radcliffe's earlier tales of virtue imprisoned and menacedby unscrupulous schemers. The narrator, Maud Ruthyn, is a 17 year old orphan left in the care of her fearful uncle, Silas. Together with his boorish son and a sinister French governess, Silas plots to kill Maud and claim her fortune. The novel established Le Fanu as a master of horror fiction."
"Lady Audley's Secret","9780192835208","https://www.goodreads.com/buy_buttons/12/follow?book_id=588747&ref=x_gr_e_nl_general_sout_bb&tag=x_gr_e_nl_general_sout_bb-20","This Victorian bestseller, along with Braddon's other famous novel, Aurora Floyd, established her as the main rival of the master of the sensational novel, Wilkie Collins. A protest against the passive, insipid 19th-century heroine, Lady Audley was described by one critic of the time as ""high-strung, full of passion, purpose, and movement."" Her crime (the secret of the title) is shown to threaten the apparently respectable middle-class world of Victorian England."
"The Marble Faun","9780192839763","https://www.goodreads.com/buy_buttons/12/follow?book_id=47059&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The fragility-and the durability-of human life and art dominate this story of American expatriates in Italy in the mid-nineteenth century. Befriended by Donatello, a young Italian with the classical grace of the ""Marble Faun,"" Miriam, Hilda, and Kenyon find their pursuit of art taking a sinister turn as Miriam's unhappy past precipitates the present into tragedy.  Hawthorne's 'International Novel' dramatizes the confrontation of the Old World and the New and the uncertain relationship between the 'authentic' and the 'fake' in life as in art. The author's evocative descriptions of classic sites made The Marble Faun a favorite guidebook to Rome for Victorian tourists, but this richly ambiguous symbolic romance is also the story of a murder, and a parable of the Fall of Man. As the characters find their civilized existence disrupted by the awful consequences of impulse, Hawthorne leads his readers to question the value of Art and Culture and addresses the great evolutionary debate which was beginning to shake Victorian society."
"Alice's Adventures Under Ground","9780486214825","https://www.goodreads.com/buy_buttons/12/follow?book_id=1292105&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Source of legend and lyric, reference and conjecture, Alice's Adventures in Wonderland is for most children pure pleasure in prose. While adults try to decipher Lewis Carroll's putative use of complex mathematical codes in the text, or debate his alleged use of opium, young readers simply dive with Alice through the rabbit hole, pursuing ""The dream-child moving through a land / Of wonders wild and new."" There they encounter the White Rabbit, the Queen of Hearts, the Mock Turtle, and the Mad Hatter, among a multitude of other characters--extinct, fantastical, and commonplace creatures. Alice journeys through this Wonderland, trying to fathom the meaning of her strange experiences. But they turn out to be ""curiouser and curiouser,"" seemingly without moral or sense. For more than 130 years, children have reveled in the delightfully non-moralistic, non-educational virtues of this classic. In fact, at every turn, Alice's new companions scoff at her traditional education. The Mock Turtle, for example, remarks that he took the ""regular course"" in school: Reeling, Writhing, and branches of Arithmetic-Ambition, Distraction, Uglification, and Derision. Carroll believed John Tenniel's illustrations were as important as his text. Naturally, Carroll's instincts were good; the masterful drawings are inextricably tied to the well-loved story. (All ages)"
"The Cossacks","9780812975048","https://www.goodreads.com/buy_buttons/12/follow?book_id=17698&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This 1862 novel, in a vibrant new translation by Peter Constantine, is Tolstoyâs semiautobiographical story of young Olenin, a wealthy, disaffected Muscovite who joins the Russian army and travels to the untamed frontier of the Caucasus in search of a more authentic life. While striving to adopt the rough and ready lifestyle of the local Cossacks, Olenin falls in love with a free-spirited girl whose fiancÃ© turns out to be a formidable opponent. Showcasing the philosophical insight that would characterize Tolstoyâs later masterpieces, this long overdue translation is a revelation."
"SalammbÃ´","9780140443288","https://www.goodreads.com/buy_buttons/13/follow?book_id=221597&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","An epic story of lust, cruelty, and sensuality, this historical novel is set in Carthage in the days following the First Punic War with Rome. Few French historical novels can stand comparison with Salammbo."
"The Small House at Allington (Chronicles of Barsetshire #5)","9780140433258","https://www.goodreads.com/buy_buttons/12/follow?book_id=144463&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The Small House at Allington is the fifth book in Anthony Trollope's Barchester series. As with all of Trollope, it is beautifully written and draws the reader into its many interwoven tales.Former Prime Minister John Major declared this particular novel to be his favourite book of all time, and in doing so, he was joining the good company of the countless Trollope fans who have ensured this work's lasting fame, and helped to enshrine its place as a literary classic."
"Romola","9780140434705","https://www.goodreads.com/buy_buttons/12/follow?book_id=835508&ref=x_gr_w_bb&tag=x_gr_w_bb-20","One of George Eliot's most ambitious and imaginative novels, Romola is set in Renaissance Florence during the turbulent years following the expulsion of the powerful Medici family during which the zealous religious reformer Savonarola rose to control the city. At its heart is Romola, the devoted daughter of a blind scholar, married to the clever but ultimately treacherous Tito whose duplicity in both love and politics threatens to destroy everything she values, and she must break away to find her own path in life. Described by Eliot as 'written with my best blood', the story of Romola's intellectual and spiritual awakening is a compelling portrayal of a Utopian heroine, played out against a turbulent historical backdrop."
"Felix Holt: The Radical","9780140434354","https://www.goodreads.com/buy_buttons/13/follow?book_id=866301&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","When the young nobleman Harold Transome returns to England from the colonies with a self-made fortune, he scandalizes the town of Treby Magna with his decision to stand for Parliament as a Radical. But after the idealistic Felix Holt also returns to the town, the difference between Harold's opportunistic values and Holt's profound beliefs becomes apparent. Forthright, brusque and driven by a firm desire to educate the working-class, Felix is at first viewed with suspicion by many, including the elegant but vain Esther Lyon, the daughter of the local clergyman. As she discovers, however, his blunt words conceal both passion and deep integrity. Soon the romantic and over-refined Esther finds herself overwhelmed by a heart-wrenching decision: whether to choose the wealthy Transome as a husband, or the impoverished but honest Felix Holt."
