"Book Title","ISBN","Amazon URL","GoodReads Description"
"H.M.S. Pinafore","9780486422015","https://www.goodreads.com/buy_buttons/15/follow?book_id=756320&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","New edition by Carl Simpson and Ephraim Hammett Jones. Popular from its first performance in 1878, this work contains some of Gilbert's most clever flashes of wit and a number of Sullivan's most charming melodies. Music scholars Carl Simpson and Ephraim Hammett Jones have drawn on original manuscripts and early sources to produce handsome, newly engraved plates closest to Gilbert and Sullivan's original intentions. This authoritative and inexpensive edition is sure to delight Gilbert and Sullivan fans, operetta lovers, musicians, and students."
"Songs Before Sunrise","9781409923404","https://www.goodreads.com/buy_buttons/12/follow?book_id=5592188&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Algernon Charles Swinburne (1837-1909) was a Victorian era English poet. His poetry was highly controversial in its day. He is considered a decadent poet. Many of his early and still admired poems evoke the Victorian fascination with the Middle Ages, and some of them are explicitly medieval in style, tone and construction, including The Leper, Laus Veneris, and St Dorothy. His mastery of vocabulary, rhyme and metre arguably put him among the most talented English language poets in history, although he has also been criticized for his florid style and word choices that only fit the rhyme scheme rather than contributing to the meaning of the piece. After the first Poems and Ballads, Swinburne's later poetry was devoted more to philosophy and politics. He did not stop writing love poetry entirely, but the content was less shocking. Amongst his other works are: A Century of Roundels (1883) and The Age of Shakespeare (1908)."
"The Fortune of the Rougons (Les Rougon-Macquart, #1)","9780862992163","https://www.goodreads.com/buy_buttons/12/follow?book_id=956734&ref=x_gr_w_bb&tag=x_gr_w_bb-20","La fortuna de los Rougon (1871) es la primera novela de la serie Les Rougon Macquart, de Ãmile Zola.La historia comienza con Adelaida Touque, hija de campesinos acomodados, que vive en una ciudad de la regiÃ³n de Provenza llamada Plassans (trasunto de Aix-en-Provence y de Lorgues). Adelaida se casa con un jardinero empleado de la familia, Rougon, con quien tiene un hijo, Pierre. Viuda muy joven, se convierte (ante la incredulidad y el rechazo de la sociedad de su entorno) en la amante de un cazador furtivo y contrabandista, Macquart, con el que tendrÃ¡ dos hijos bastardos, Ãrsula y Antonio. A la muerte de su amante, Adelaida caerÃ¡ en una especie de abandono y semilocura. El hijo mayor de Adelaida, Pierre, que va a personificar la ambiciÃ³n y el ansia de poder, reniega de su condiciÃ³n de campesino y se convierte en un pequeÃ±o comerciante burguÃ©s gracias al matrimonio interesado con Felicidad Puech. Ambos conspirarÃ¡n para hacerse con el poder en Plassans con ocasiÃ³n del golpe de Estado de NapoleÃ³n III que acaba con la I RepÃºblica francesa e instaura el llamado II Imperio."
"The Coming Race","9781434616722","https://www.goodreads.com/buy_buttons/12/follow?book_id=1014436&ref=x_gr_w_bb&tag=x_gr_w_bb-20","This early science fiction novel offers a fascinating vision of a shadowy underworld populated by strange and beautiful creatures who closely resemble the angels described in Christian lore. These beings, known as Vril-ya, live underground, but are planning soon to claim the surface of the earth as their own -- destroying humankind in the process."
"Nonsense Songs and Stories","9780712350433","https://www.goodreads.com/buy_buttons/15/follow?book_id=6624077&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Edward Lear's poetry and prose celebrates the joy of living, and has influenced writers and illustrators from Terry Gilliam to Spike Milligan and Ricky Gervais. Although the subject and form of his works varies greatly, all of Lear's poems can be characterized by his irreverent view of the world, and many critics view Lear's nonsense books as his way of undermining the all-pervasive orderliness and industriousness of Victorian society. However, regardless of his inspiration or impetus, the appeal of Lear's poems and illustrations has proved timeless. Nonsense Songs and Stories contains some of Lear's best-known poetry, as well as stories and songs about real and imagined creatures. Poems include ""The Owl and the Pussycat,"" ""The Jumblies,"" ""Calico Pie,"" and the stories are ""The Story of the Four Little Children Who Went Round the World"" and the ""History of the Seven Families of the Lake Pipple-Popple."""
"Desperate Remedies","9780192840707","https://www.goodreads.com/buy_buttons/15/follow?book_id=556985&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Hardy's first published work, Desperate Remedies moves the sensation novel into new territory. The anti-hero, Aeneas Manston, as physically alluring as he is evil, even fascinates the innocent Cytherea, though she is in love with another man. When he cannot seduce her, Manston resorts to deception, blackmail, bigamy, murder, and rape. Yet this compelling story also raises the great questions underlying Hardy's major novels, which relate to the injustice of the class system, the treatment of women, probability and causality. This edition shows for the first time that the sensation novel was always Hardy's natural genre. It is based on the first edition text, and includes later prefaces and the Wessex Poems ""dissolved"" into prose."
"Prague Tales","9789639116238","https://www.goodreads.com/buy_buttons/15/follow?book_id=237609&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Collection of Jan Neruda's intimate, wry, bitter-sweet stories of life among the inhabitants of Mala Strana, the Little Quarter of nineteenth century Prague. These finely tuned and varied vignettes established Neruda as the quintessential Czech nineteenth century realist, the Charles Dickens of a Prague becoming ever more aware of itself as a Czech, rather than an Austrian city. Prague Tales is a classic story whose influence has been acknowledged by generations of Czech writers, including Ivan Klima, who has contributed an introduction to this new translation."
"Roderick Hudson","9780140432640","https://www.goodreads.com/buy_buttons/13/follow?book_id=856226&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","This is his first full-length novel and executed with such blazing, confident, thirty-one-year-old talent that even if he had produced nothing else, his fame would have been assured.Roderick Hudson, egotistical, beautiful and an exceptionally gifted sculptor, but poor, is taken from New England to Rome by Rowland Mallet, a rich man of fine appreciative sensibilities, who intends to give Roderick the scope to develop his genius. Together they seem like twins or lovers, opposing halves of what should have been an ideal whole. Subtext : blazing unspoken sexuality."
"A Simple Heart","9780811213189","https://www.goodreads.com/buy_buttons/12/follow?book_id=269894&ref=x_gr_w_bb&tag=x_gr_w_bb-20","A Simple Heart, also published as A Simple Soul. In A Simple Heart, the poignant story that inspired Julian Barnes's Flaubert's Parrot, Felicite, a French housemaid, approaches a lifetime of servitude with human-scaled but angelic aplomb. No other author has imparted so much beauty and integrity to so modest an existence. Flaubert's ""great saint"" endures loss after loss by embracing the rich, true rhythms of life: the comfort of domesticity, the solace of the Church, and the depth of memory. This novella showcases Flaubert's perfectly honed realism: a delicate counterpoint of daily events with their psychological repercussions."
"The Hand of Ethelberta","9780140435023","https://www.goodreads.com/buy_buttons/12/follow?book_id=467111&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Adventuress and opportunist, Ethelberta reinvents herself to disguise her humble origins, launching a brilliant career as a society poet in London with her family acting incognito as her servants. Turning the male-dominated literary world to her advantage, she happily exploits the attentions of four very different suitors. Will she bestow her hand upon the richest of them, or on the man she loves? Ethelberta Petherwin, alias Berta Chickerel, moves with easy grace between her multiple identities, cleverly managing a tissue of lies to aid her meteoric rise. In ""The Hand of Ethelberta"" (1876), Hardy drew on conventions of popular romances, illustrated weeklies, plays, fashion plates, and even his wife's diary in this comic story of a woman in control of her destiny."
"A Month In The Country","9781853993206","https://www.goodreads.com/buy_buttons/15/follow?book_id=579788&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Ivan Sergeyevich is unsurpassed in Russian literature for his sensitive and lyrical use of prose and for his subtle portrayal of the human character and heart. He was also the most truly International figure has ever had. In his lifetime he achieved fame as a great writer both in Russia and abroad."
"Tartarin of Tarascon","9781406947281","https://www.goodreads.com/buy_buttons/12/follow?book_id=135056&ref=x_gr_w_bb&tag=x_gr_w_bb-20","In the first place you must know that everybody is shooting mad in these parts, from the greatest to the least. The chase is the local craze, and so it has ever been since the mythological times when the Tarasque, as the county dragon was called, flourished himself and his tail in the town marshes, and entertained shooting parties got up against him. So you see the passion has lasted a goodish bit."
"Sans Famille","9782011552839","https://www.goodreads.com/buy_buttons/12/follow?book_id=3773804&ref=x_gr_e_nl_general_sout_bb&tag=x_gr_e_nl_general_sout_bb-20","Textes en franÃ§ais facile. Adaptation de l'oeuvre de Hector Mallot par Christine Ferreira. Cette eÌdition est enrichie d'un dossier peÌdagogique par CeÌcile Schwartz."
"In a Glass Darkly","9780192839473","https://www.goodreads.com/buy_buttons/15/follow?book_id=837422&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","This remarkable collection of stories, first published in 1872, includes Green Tea, The Familiar, Mr. Justice Harbottle, The Room in the Dragon Volant, and Carmilla. The five stories are purported to be cases by Dr. Hesselius, a 'metaphysical' doctor, who is willing to consider the ghosts both as real and as hallucinatory obsessions. The reader's doubtful anxiety mimics that of the protagonist, and each story thus creates that atmosphere of mystery which is the supernatural experience. This new annotated edition includes an introduction, notes on the text, and explanatory notes.NB: The Familiar is a revision of The Watcher; Mr. Justice Harbottle is a revision of An Account of Some Strange Disturbances in Aungier Street."
"La Faute de l'abbÃ© Mouret (Les Rougon-Macquart, #5)","9782253005599","https://www.goodreads.com/buy_buttons/15/follow?book_id=1367078&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Serge Mouret est le prÃªtre dâun village pauvre, quelque part sur les plateaux dÃ©solÃ©s et brÃ»lÃ©s du Midi de la France. BarricadÃ© dans sa petite Ã©glise, murÃ© dans les certitudes Ã©merveillÃ©es de sa foi, assujetti avec ravissement au rituel de sa fonction et aux horaires maniaques que lui impose sa vieille servante, il vit plus en ermite quâen prÃªtre. A la suite dâune maladie, suivie dâune amnÃ©sie, il dÃ©couvre dans un grand parc, le Paradou, Ã  la fois lâamour de la femme et la luxuriance du monde. Une seconde naissance, que suivra un nouvel exil loin du jardin dâEden. Avec cette rÃ©Ã©criture naturaliste de la GenÃ¨se, avec ce dialogue de lâombre et du soleil, des forces de vie et des forces de mort, du vÃ©gÃ©tal et du minÃ©ral, Zola Ã©crit certainement lâun des livres les plus riches, stylistiquement et symboliquement, de sa sÃ©rie des Rougon-Macquart."
"Tent Life in Siberia: An Incredible Account of Siberian Adventure, Travel, and Survival","9781602390454","https://www.goodreads.com/buy_buttons/13/follow?book_id=269486&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","In the 1860s, the Russo-American Telegraph Company set out to telegraphically connect the United States and Europe using lines running through the Bering Straits and Siberia. The failed expedition marked one of the first explorations of the vast Siberian wilderness, and George Kennanâs tale of a seemingly endless land filled with wildlife and nomadic tribes is as entertaining today as it was 140 years ago. With biting humor and poignant insight, Kennan details his years fighting to survive a doomed mission. He depicts the quiet loneliness of the desolate landscape, the eerie glow of the sun at midnight, and the refusal to give in to one of the harshest places man has ever tried to conquer. His book is a testament to our planetâs beauty and danger, as well as to the tireless will of the human spirit."
"The Crime of Father Amaro","9780811215329","https://www.goodreads.com/buy_buttons/12/follow?book_id=1008335&ref=x_gr_w_bb&tag=x_gr_w_bb-20","EÃ§a de Queirs's novel is a lurid satire of clerical corruption in a town in Portugal during a period before and after the 1871 Paris Commune.""Young, virile Father Amaro arrives in Leira and is taken in as a lodger by SÃ£o Joaneira. Her budding, devout, dewy-lipped daughter AmÃ©lia is soon lusted after by the young priest. What ensues is a secret love affair amidst a host of compelling minor characters: Canon Dias, a priest, glutton, and Sao Joaneira's lover; Dona Maria da Assuncao, a wealthy widow with a roomful of religious relics, agog at any hint of sex; Joao Eduardo, repressed atheist, free-thinker, and suitor to Amelia. Eca's incisive critique flies like a shattering mirror, jabbing everything from the hypocrisy of a rich and powerful Church, to the provincialism of Portuguese society of the time.Haunting, The Crime of Father Amaro is the ghost of a forgotten religion of tolerance, wisdom, and equality. Margaret Jull Costa has rendered an exquisite translation and provides an informative introduction to a story that truly spans all ages."" ""The Crime of Father Amaro inspired a series of magnificent paintings by the Portuguese artist Paula Rego, one of which graces the cover of this edition. The novel was also made into a controversial film, El Crimen del Padre Amaro by Mexican director Carlos Carrera in 2002.""--BOOK JACKET."
"The Egoist","9780140430349","https://www.goodreads.com/buy_buttons/15/follow?book_id=971088&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Virginia Woolf said of The Egoist: 'Meredith pays us a supreme compliment to which as novel-readers we are little accustomed ... He imagines us capable of disinterested curiosity in the behaviour of our kind.' In this, the most dazzlingly intellectual of all his novels, Meredith tries to illuminate the pretensions of the most powerful class within the very citadel of security which its members have built. He develops to their logical extremity his ideas on egoism, on sentimentality and on the power of comedy. Meredith saw egoism as the great enemy of truth, feeling and progress, and comedy as the great dissolver of artifice. The Egoist is the extreme expression of his recurrent theme: the defeat of egoism by the power of comedy."
"Travels with a Donkey in the Cevennes","9781843500964","https://www.goodreads.com/buy_buttons/12/follow?book_id=525426&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The wild Cevennes region of France forms the backdrop for the pioneering travelogue 'Travels with a Donkey, ' written by a young Robert Louis Stevenson. Ever hopeful of encountering the adventure he yearned for and raising much needed finance at the start of his writing career, Stevenson embarked on the120 mile, 12 day trek and recorded his experiences in this journal. His only companion for the trip was a predictably stubborn donkey called Modestine. 'Travels with a Donkey' gives the reader a rare glimpse of the character of the author, and the journalistic and often comical style of writing is in refreshing contrast to Stevenson's more famous works."
"Brewer's Dictionary of Phrase and Fable","9780060196530","https://www.goodreads.com/buy_buttons/12/follow?book_id=661820&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Celebrating the 125th anniversary of its original publication, this expanded and updated edition of a classic reference features a new, simplified organization."
"Work: A Story of Experience","9780140390919","https://www.goodreads.com/buy_buttons/12/follow?book_id=385211&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Alcott's concerns about social justice, women's work, domesticity, and community lie at the heart of this provocative novel.In this story of a woman's search for a meaningful life, Alcott moves outside the family setting of her best known works. Originally published in 1872, Work is both an exploration of Alcott's personal conflicts and a social critique, examining women's independence, the moral significance of labor, and the goals to which a woman can aspire. Influenced by Transcendentalism and by the women's rights movement, it affirms the possibility of a feminized utopian society."
"From the Earth to the Moon","9780553214208","https://www.goodreads.com/buy_buttons/12/follow?book_id=1366423&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Written almost a century before the daring flights of the astronauts, Jules Verneâs prophetic novel of manâs race to the stars is a classic adventure tale enlivened by broad satire and scientific acumen. When the members of the elite Baltimore Gun Club find themselves lacking any urgent assignments at the close of the Civil War, their president, Impey Barbicane, proposes that they build a gun big enough to launch a rocket to the moon. But when Barbicaneâs adversary places a huge wager that the project will fail and a daring volunteer elevates the mission to a âmannedâ flight, one manâs dream turns into an international space race. A story of rip-roaring action, humor, and wild imagination, From the Earth to the Moon is as uncanny in its accuracy and as filled with authentic detail and startling immediacy as Verneâs timeless masterpieces 20,000 Leagues Under the Sea and Around the World in Eighty Days."
"Marianne","9780786705382","https://www.goodreads.com/buy_buttons/15/follow?book_id=104259&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Sand takes the timeless theme of a younger woman in love with an older man to create a romance with a feminist twist. Her vivacious heroine is both the author's ideal of female emancipation and a subtle attack on the other Marianne, the French Republic's convention-bound Muse."
"Round the Moon (Extraordinary Voyages, #7)","9781598183047","https://www.goodreads.com/buy_buttons/12/follow?book_id=78784&ref=x_gr_w_bb&tag=x_gr_w_bb-20","In this sequel to From the Earth to the Moon, Barbicane, Ardan, and Nicholl have decided to take a trip around the moon. But first they have to get to the moon from Earth. Will their trip succeed as they attempt to dodge asteroids and realize that the scientists on Earth have miscalculated their trajectory towards the moon?"
"The Story of Sigurd the Volsung","9781499214758","https://www.goodreads.com/buy_buttons/15/follow?book_id=22128395&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Of the dwelling of King Volsung, and the wedding of Signy his daughter. There was a dwelling of Kings ere the world was waxen old; Dukes were the door-wards there, and the roofs were thatched with gold: Earls were the wrights that wrought it, and silver nailed its doors; Earls' wives were the weaving-women, queens' daughters strewed its floors, And the masters of its song-craft were the mightiest men that cast The sails of the storm of battle adown the bickering blast. There dwelt men merry-hearted, and in hope exceeding great Met the good days and the evil as they went the way of fate: There the Gods were unforgotten, yea whiles they walked with men, Though e'en in that world's beginning rose a murmur now and again Of the midward time and the fading and the last of the latter days, And the entering in of the terror, and the death of the People's Praise."
"The Prime Minister","
                  0192811479","https://www.goodreads.com/buy_buttons/12/follow?book_id=2541082&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Much against his will, the Duke of Omnium consents to lead a coalition government. The Duchess quickly becomes a social figure of great power: with abounding and sometimes indiscriminate hospitality she strives to consolidate his support. Together they make their way to the centre of society and, like Phineas Finn before them, they find it hollow."
"Michael Strogoff (Extraordinary Voyages, #14)","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=1872416&ref=x_gr_w_bb&tag=x_gr_w_bb-20",""
"The Vicar of Bullhampton","9781845880972","https://www.goodreads.com/buy_buttons/12/follow?book_id=490912&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Frank Fenwick, the vicar of the title and a likeable and energetic clergyman, sets out to prove a young man's innocence in a murder and to prevent the eviction of a prostitute from her home. Choosing a prostitute as a central female character, Trollope addresses a topical question of histime: how women should maintain due and proper regard for themselves without adopting either the manners of a prostitute or the political excesses of a feminist."
"Contes du lundi","9782253005681","https://www.goodreads.com/buy_buttons/13/follow?book_id=1796825&ref=x_gr_w_bb&tag=x_gr_w_bb_uk-21","Daudet Ã©crit ce recueil de nouvelles sous le coup de la guerre de 1870. Dans la premiÃ¨re partie, 'La Fantaisie et l'histoire', son propos est moins de s'attarder Ã  des faits militaires hauts en couleur que de dÃ©crire le quotidien d'une guerre vÃ©cue au jour le jour par de petites gens. La seconde partie, 'Caprices et souvenirs', Ã©voque plutÃ´t ses mÃ©moires personnelles."
"Captain Mansana & Mothers Hands","9781604505511","https://www.goodreads.com/buy_buttons/12/follow?book_id=6582804&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Bjrnson is considered as one of ""The Great Four"" Norwegian writers; the others being Henrik Ibsen, Jonas Lie, and Alexander Kielland."
"Through the Looking-Glass and What Alice Found There","9780688120498","https://www.goodreads.com/buy_buttons/12/follow?book_id=83346&ref=x_gr_w_bb&tag=x_gr_w_bb-20","In 1865, English author CHARLES LUTWIDGE DODGSON (1832-1898), aka Lewis Carroll, wrote a fantastical adventure story for the young daughters of a friend. The adventures of Alice-named for one of the little girls to whom the book was dedicated-who journeys down a rabbit hole and into a whimsical underworld realm instantly struck a chord with the British public, and then with readers around the world. In 1872, in reaction to the universal acclaim *Alice's Adventures in Wonderland* received, Dodgson published this sequel. Nothing is quite what it seems once Alice journeys through the looking-glass, and Dodgson's wit is infectious as he explores concepts of mirror imagery, time running backward, and strategies of chess-all wrapped up in the exploits of a spirited young girl who parries with the Red Queen, Tweedledee and Tweedledum, and other unlikely characters. In many ways, this sequel has had an even greater impact on today's pop culture than the first book."
"Ferdinand De Soto, the Discoverer of the Mississippi","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=16054246&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Sympathetic biography of the explorer, covering his assistance in conquering the Incas and his later explorations through Florida and discovery of the Mississippi."
"L'Enfant","9782253002918","https://www.goodreads.com/buy_buttons/15/follow?book_id=1453280&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Jacques Vingtras se souvient :Le narrateur dresse une galerie de portraits familiaux qui ont bercÃ©s son enfance. Sa mÃ¨re qui n'hÃ©sitait pas Ã  lui infliger des fessÃ©es ; Melle Balandreau, une douce et gÃ©nÃ©reuse voisine ; son pÃ¨re, un lettrÃ© qui n'a su se dÃ©faire de ses origines paysannes ; ses tantes maternelles, Rosalie et Mariou ; ses tantes paternelles, MÃ©lie et Marie-AgnÃ¨s ; son oncle, Joseph et sa cousine Polonie.A 10 ans, Jacques est placÃ© au collÃ¨ge. Le milieu scolaire Ã©tait un monde obscure et peu engageant. Son pÃ¨re y Ã©tait surveillant. Cet univers clos contrastait avec l'animation des rues de la ville de Puy oÃ¹ l'enfant aimait se promener.Quelques fois, Jacques se rendait Ã  l'Ecole Normale pour s'amuser avec le fils du Directeur.Mais rien n'aurait su faire oublier Ã  Jacques son milieu social. Les vÃªtements dont sa mÃ¨re l'affublait ne cessaient de lui rappeler la modestie de sa famille. Il paraissait souvent ridicule et excentrique..."
"Kleider machen Leute","9783150074701","https://www.goodreads.com/buy_buttons/15/follow?book_id=1330198&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Â»Kleider machen LeuteÂ« ist die mit Abstand populÃ¤rste ErzÃ¤hlung aus Kellers Novellenzyklus Â»Die Leute von SeldwylaÂ«. Aus Seldwyla stammt auch der romantisch veranlagte, arbeitslose Schneidergeselle Wenzel Strapinski. Durch ein MissverstÃ¤ndnis, das aufzuklÃ¤ren er den Mut nicht findet, wird er in der Nachbarstadt Goldach seines kostbaren Mantels wegen fÃ¼r einen reichen polnischen Grafen gehalten. Die Amtstochter Nettchen erblickt in ihm den Mann ihrer TrÃ¤ume und verliebt sich. Die Verlobungsfeier bringt die Wahrheit ans Licht und Wenzel flieht in die Nacht. Nettchen aber steht zu ihm und erkennt die Aufrichtigkeit seiner Liebe."
"O Primo BasÃ­lio","9725684575350","https://www.goodreads.com/buy_buttons/12/follow?book_id=12611925&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Primeiro grande Ãªxito literÃ¡rio de EÃ§a de QueirÃ³s, este romance Ã© marcado por uma anÃ¡lise minuciosa da sociedade de seu tempo. O autor usou da ironia, da linguagem coloquial e direta e, principalmente, do olhar atento sobre o cotidiano para revelar a intimidade da vida burguesa. LuÃ­sa Ã© casada com Jorge e leva uma vidinha tÃ£o segura quanto entediante. O sonho, o romantismo e o desejo sÃ£o despertados pela chegada do primo BasÃ­lio Ã  Lisboa. Ao optar pelo adultÃ©rio como tema central, a intenÃ§Ã£o do autor era provocar a discussÃ£o. EÃ§a Ã© o grande mestre do romance portuguÃªs moderno e certamente o mais popular entre os escritores do sÃ©culo XIX em Portugal e no Brasil."
"A Lodging for the Night","-1","https://www.goodreads.com/buy_buttons/12/follow?book_id=2793668&ref=x_gr_w_bb&tag=x_gr_w_bb-20","It was late in November 1456. The snow fell over Paris with rigorous, relentless persistence; sometimes the wind made a sally and scattered it in flying vortices; sometimes there was a lull, and flake after flake descended out of the black night air, silent, circuitous, interminable. To poor people, looking up under moist eyebrows, it seemed a wonder where it all came from. Master Francis Villon had propounded an alternative that afternoon, at a tavern window: was it only Pagan Jupiter plucking geese upon Olympus, or were the holy angels moulting? He was only a poor Master of Arts, he went on; and as the question somewhat touched upon divinity, he durst not venture to conclude. A silly old priest from Montargis, who was among the company, treated the young rascal to a bottle of wine in honor of the jest and the grimaces with which it was accompanied, and swore on his own white beard that he had been just such another irreverent dog when he was Villonâs age."
"Mark Twain's Memoranda: from The Galaxy","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=26841928&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","This collection of short stories was originally published in 1871 in England without Mr. Twain's authority. It began a copyright war that carried on for years. This collection contains 67 sketches taken directly from THE GALAXY magazine. Mark Twain was an editor for THE GALAXY from 1870 to 1871. This edition is not a scan or photocopy. It has been painstakingly transcribed and edited to resemble the original publication in a digital format. Many of the sketches in the original book (and magazine) were not titled, but later received titles from Mr. Twain. They are indicated in the list below as ""Untitled"" but the later titles used are in brackets. The following sketches are contained in this publication: Introductory The Facts in the Case of the Great Beef Contract About Smells Disgraceful Prosecution of a Boy The Story of the Good Little Boy Who Did Not Prosper Untitled [Coal Mine] Untitled [The Sunday School] Untitled [Poor Human Nature] A Couple of Sad Experiences The Judgeâs âSpirited Womanâ âHogwashâ Post Mortem Poetry Wit-Inspirations of the âTwo-Year-Oldsâ Untitled [Lady Franklin] How I Edited an Agricultural Paper The âTournamentâ in A.D. 1870 Untitled [A Curious Incident] Enigma Untitled [Higgins] An Unburlesquable Thing The Late Benjamin Franklin The Editorial Office Bore A Daring Attempt at a Solution of it To Correspondents A Memory Political Economy John Chinaman in New York The Noble Red Man A Royal Compliment The Approaching Epidemic Favors from Correspondents The Reception at the Presidentâs Goldsmithâs Friend Abroad Again Curious Relic for Sale Science vs. Luck Untitled [Dan Murphy] Favors from Correspondents [How High is This for High?] [Johnny Greer] Mark Twainâs Map of Paris RileyâNewspaper Correspondent Goldsmithâs Friend Abroad Again A Reminiscence of the Black Settlements A General Reply Favors from Correspondents An Entertaining Article âHistory Repeats Itselfâ Dogberry in Washington My WatchâAn Instructive Little Tale Favors from Correspondents The Coming Man A Book Review The Tone-Imparting Committee The Danger of Lying in Bed One of Mankindâs Bores A Falsehood The Indignity Put Upon the Remains of George Holland by the Rev. Mr. Sabine The Portrait The Facts in the Case of George Fisher, Deceased Untitled [Forty-Niner] ""Doggerel"" Goldsmithâs Friend Abroad Again Mean People A Sad, Sad Business Concerning a Rumor Answer to an Inquiry from the Coming Man Running For Governor The âPresentâ Nuisance"
"Paul the Peddler; or, The Adventures of a Young Street Merchant","-1","https://www.goodreads.com/buy_buttons/15/follow?book_id=20426666&ref=x_gr_w_bb&tag=x_gr_w_bb_ca-20","Part of a series of rags to riches stories of boys achieving the American dream of wealth through hard work, these works can also be seen as helpful in understanding the development of American cultural and social ideals."
"RessurreiÃ§Ã£o","9780850515169","https://www.goodreads.com/buy_buttons/12/follow?book_id=1436881&ref=x_gr_w_bb&tag=x_gr_w_bb-20","The first novel by the undisputed master of Brazilian literature, RessurreiÃ§Ã£o (Resurrection, 1872) tells the story of FÃ©lix, an emotionally unstable and determined young man motivated by jealousy. FÃ©lix seeks to win the heart of LÃ­via, a widow, but his conduct leads her to end their relationship. While all of Machado de Assis' novels treat everyday life as a spectacle, even his early novels go beyond previous literature, principally by his creation of characters that tried to move up in social class, even at the cost of love."
"The Woman in Battle: The Civil War Narrative of Loreta Janeta Velazquez, Cuban Woman and Confederate Soldier","9780299194246","https://www.goodreads.com/buy_buttons/12/follow?book_id=506294&ref=x_gr_w_bb&tag=x_gr_w_bb-20","A Cuban woman who moved to New Orleans in the 1850s and eloped with her American lover, Loreta Janeta Velazquez fought in the Civil War for the Confederacy as the cross-dressing Harry T. Buford. As Buford, she single-handedly organized an Arkansas regiment; participated in the historic battles of Bull Run, Balls Bluff, Fort Donelson, and Shiloh; romanced men and women; and eventually decided that spying as a woman better suited her Confederate cause than fighting as a man. In the North, she posed as a double agent and worked to traffic information, drugs, and counterfeit bills to support the Confederate cause. She was even hired by the Yankee secret service to find ""the woman . . . traveling and figuring as a Confederate agent""âVelazquez herself.Originally published in 1876 as The Woman in Battle, this Civil War narrative offers Velazquezâs seemingly impossible autobiographical account, as well as a new critical introduction and glossary by Jesse AlemÃ¡n. Scholars are divided between those who read the book as a generally honest autobiography and those who read it as mostly fiction. According to AlemÃ¡nâs critical introduction, the book also reads as pulp fiction, spy memoir, seduction narrative, travel literature, and historical account, while it mirrors the literary conventions of other first-person female accounts of cross-dressing published in the United States during wartime, dating back to the Revolutionary War. Whatever the facts are, this is an authentic Civil War narrative, AlemÃ¡n concludes, that recounts how war disrupts normal gender roles, redefines national borders, and challenges the definition of identity."
"The American Senator","9780192837141","https://www.goodreads.com/buy_buttons/12/follow?book_id=267117&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Arabella Trefoil, the beautiful anti-heroine of this novel, inspired Trollope to write of her, ""I wished to express the depth of my scorn for women who run down husbands."" Arabella's determination to find a rich husband is at the heart of this story and her character, though often maligned, is one of Trollope's most famous and vivid creations."
"Lucy's Diary: The Journal of an American Girl's Visit to England in 1870","9780954913786","https://www.goodreads.com/buy_buttons/12/follow?book_id=7893399&ref=x_gr_w_bb&tag=x_gr_w_bb-20","Lucy's Diary is the journal of a 15-year-old American girl, Lucy Rodd, who travelled with her parents from their home in Rockford, Illinois, to England during the summer of 1870. Her account of the voyage across the Atlantic and the people and places she visited in the Westcountry and Yorkshire along the way gives a fascinating account of life in England in the mid 19th century through the eyes of a North American visitor. Despite her tragically early death at the age of 18, Lucy's original handwritten journal has survived for over 135 years."
