"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"Britt-Marie var hÃ¤r","9789198182002","4.06","Fredrik Backman","Swedish","362","Partners in Stories","October 3rd 2014","['Fiction', 'Contemporary', 'Humor', 'Audiobook', 'Adult Fiction']","https://www.goodreads.com/book/show/22396141-britt-marie-var-h-r"
"Doctor Who: The Blood Cell","9780804140928","3.8","James Goss","","256","Broadway Books","September 9th 2014","['Media Tie In', 'Doctor Who', 'Science Fiction', 'Fiction', 'Fantasy']","https://www.goodreads.com/book/show/21481545-doctor-who"
"Your Husband, My Man 2","-1","4.38","K.C. Blaze","English","[]","True Glory Publications","August 28th 2014","[]","https://www.goodreads.com/book/show/22962355-your-husband-my-man-2"
"Lost Memory of Skin","9780307401731","3.59","Russell Banks","English","416","Knopf Canada","October 4th 2011","['Fiction', 'Contemporary', 'Literature']","https://www.goodreads.com/book/show/10996472-lost-memory-of-skin"
"Anissa's Redemption (The Syrian Virgin #2)","-1","4.17","Zack Love","English","210","","March 27th 2015","['Romance', 'Fiction']","https://www.goodreads.com/book/show/24766606-anissa-s-redemption"
"Ante Tractatum Î¦Î¹Î»Î¿ÏÎ¿ÏÎ¹ÎºÎ­Ï Î£Î·Î¼ÎµÎ¹ÏÏÎµÎ¹Ï","
                  978618514","5.0","Î£ÏÎ­Î»Î¹Î¿Ï Î§Î±Î»ÎºÎ¯ÏÎ·Ï","Greek, Modern (1453-)","113","ÎÎºÎ´ÏÏÎµÎ¹Ï Î¡ÏÎ¼Î·","2015","[]","https://www.goodreads.com/book/show/25399434-ante-tractatum"
"Dragonbane  (Dark-Hunter #25; Lords of Avalon, #4; Were-Hunter, #9, Hellchaser, #6)","9781250029942","4.17","Sherrilyn Kenyon","English","320","St. Martin's Press","August 4th 2015","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Fantasy', 'Dragons', 'Fantasy', 'Urban Fantasy']","https://www.goodreads.com/book/show/22719550-dragonbane"
"All the Rage","9781250021915","3.84","Courtney Summers","English","321","St. Martin's Griffin","April 14th 2015","['Young Adult', 'Contemporary', 'Mystery', 'Fiction', 'Realistic Fiction']","https://www.goodreads.com/book/show/21853636-all-the-rage"
"Dancing on Our Turtle's Back: Stories of Nishnaabeg Re-Creation, Resurgence, and a New Emergence","9781894037501","4.58","Leanne Simpson","English","164","Arbeiter Ring","April 15th 2011","['Nonfiction', 'Cultural', 'Canada', 'Philosophy', 'Fantasy', 'Mythology']","https://www.goodreads.com/book/show/10603398-dancing-on-our-turtle-s-back"
"Gilded Ashes (Cruel Beauty Universe, #1.5)","9780062266804","3.83","Rosamund Hodge","English","111","Balzer + Bray","April 1st 2014","['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Fantasy', 'Fairy Tales', 'Short Stories', 'Novella']","https://www.goodreads.com/book/show/17368138-gilded-ashes"
"The General Theory of Relativity (Theoretical Physics Book 2)","-1","5.0","C.G. Conrad","English","32","","January 14th 2015","[]","https://www.goodreads.com/book/show/24629424-the-general-theory-of-relativity"
"The Rebel Wife","9781451629514","3.19","Taylor M. Polites","English","304","Simon & Schuster","February 7th 2012","['Historical', 'Historical Fiction', 'Fiction', 'Military History', 'Civil War', 'Historical', 'Literature', '19th Century']","https://www.goodreads.com/book/show/12419672-the-rebel-wife"
"The Killing Lessons (Valerie Hart, #1)","9781250057341","3.74","Saul Black","English","400","St. Martin's Press","September 22nd 2015","['Thriller', 'Mystery', 'Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Horror']","https://www.goodreads.com/book/show/23848102-the-killing-lessons"
"I Am Titanium","9780692465905","3.22","Jade Clark","English","340","Dark Trope Publishing","June 19th 2015","['Science Fiction', 'Fantasy', 'Young Adult', 'Fantasy', 'Urban Fantasy', 'Comics', 'Superheroes']","https://www.goodreads.com/book/show/25759761-i-am-titanium"
"Injustice: Gods Among Us: Year One, Vol. 1","9781401245009","4.35","Tom    Taylor","English","192","DC Comics","November 19th 2013","['Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Superheroes', 'Dc Comics', 'Comics', 'Comic Book']","https://www.goodreads.com/book/show/17671993-injustice"
"Dirty Bad Savage (Dirty Bad, #2)","-1","4.04","Jade West","English","258","","June 9th 2015","['Erotica', 'Bdsm', 'Adult Fiction', 'Erotica', 'Dark', 'Romance', 'Contemporary']","https://www.goodreads.com/book/show/25412862-dirty-bad-savage"
"Eyrie","9781447253457","3.58","Tim Winton","English","424","Picador","May 12th 2014","['Fiction', 'Cultural', 'Australia', 'Contemporary']","https://www.goodreads.com/book/show/21328890-eyrie"
"Clade","-1","3.71","James  Bradley","English","239","Hamish Hamilton","January 28th 2015","['Science Fiction', 'Fiction', 'Science Fiction', 'Dystopia', 'Speculative Fiction']","https://www.goodreads.com/book/show/23307015-clade"
"Wilson","9781770460072","3.75","Daniel Clowes","English","80","Drawn and Quarterly","April 28th 2010","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction', 'Graphic Novels Comics']","https://www.goodreads.com/book/show/7074482-wilson"
"Virtual Life","-1","4.6","J. Cafesin","English","71","Entropy Press","June 13th 2015","[]","https://www.goodreads.com/book/show/25731726-virtual-life"
"A Spool of Blue Thread","9780099598480","3.4","Anne Tyler","English","465","Vintage","September 3rd 2015","['Fiction', 'Contemporary', 'Audiobook', 'Literary Fiction']","https://www.goodreads.com/book/show/24385894-a-spool-of-blue-thread"
"Settler: A Journey Into Michigan's Heartland","9781448972753","5.0","Robert Reynolds","English","230","America Star Books","January 25th 2010","[]","https://www.goodreads.com/book/show/14504990-settler"
"Reconquest: Mother Earth","9781940233024","3.95","Carl Alves","","302","Montag Press","January 6th 2014","['Science Fiction']","https://www.goodreads.com/book/show/20601638-reconquest"
"Brain Rules for Baby (Updated and Expanded): How to Raise a Smart and Happy Child from Zero to Five","9780983263388","4.26","John Medina","","336","Pear Press","April 22nd 2014","['Parenting', 'Nonfiction', 'Psychology', 'Science', 'Education']","https://www.goodreads.com/book/show/18596507-brain-rules-for-baby-updated-and-expanded"
"Au revoir lÃ -haut","9782226249678","4.1","Pierre Lemaitre","French","567","Albin Michel","August 21st 2013","['Cultural', 'France', 'Fiction', 'Historical', 'Historical Fiction', 'Historical', 'War']","https://www.goodreads.com/book/show/18375252-au-revoir-l--haut"
"Spiderâs Revenge (Elemental Assassin, #5)","9781439192641","4.19","Jennifer Estep","English","367","Pocket Books","September 27th 2011","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Magic', 'Romance', 'Paranormal', 'Vampires']","https://www.goodreads.com/book/show/10315802-spider-s-revenge"
"My Life on the Road","-1","4.08","Gloria Steinem","English","304","Random House","October 27th 2015","['Nonfiction', 'Feminism', 'Autobiography', 'Memoir', 'Biography']","https://www.goodreads.com/book/show/25639996-my-life-on-the-road"
"The Collectors (His Dark Materials, #0.6)","-1","3.79","Philip Pullman","English","24","RHCP Digital","March 9th 2015","['Fantasy', 'Fiction', 'Short Stories', 'Young Adult', 'Audiobook']","https://www.goodreads.com/book/show/25114590-the-collectors"
"The Silent Woman","-1","4.23","Monika ZgustovÃ¡","English","320","Feminist Press","April 18th 2014","['Literary Fiction']","https://www.goodreads.com/book/show/25237951-the-silent-woman"
"Navajo Autumn (A Navajo Nation Mystery #1)","-1","3.79","R. Allen Chappell","English","188","","March 5th 2013","['Mystery', 'Fiction', 'Westerns', 'Audiobook']","https://www.goodreads.com/book/show/18831382-navajo-autumn"
"Trailer Park Fae (Gallow and Ragged, #1)","9780316277853","3.27","Lilith Saintcrow","English","312","Orbit","June 23rd 2015","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fairies', 'Fae', 'Fantasy', 'Paranormal', 'Did Not Finish']","https://www.goodreads.com/book/show/23315657-trailer-park-fae"
"Fetele de Ã®ngheÈatÄ","-1","3.96","Dorothy Koomson","Romanian","504","Polirom","2011","['Fiction', 'Womens Fiction', 'Chick Lit', 'Mystery', 'Contemporary', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/18369997-fetele-de-nghe-at"
"The Thing About Jellyfish","9780316380867","4.06","Ali Benjamin","English","352","Little, Brown Books for Young Readers","September 22nd 2015","['Childrens', 'Middle Grade', 'Realistic Fiction', 'Young Adult', 'Fiction', 'Contemporary']","https://www.goodreads.com/book/show/24396876-the-thing-about-jellyfish"
"Christopher","9781933184821","4.3","David Athey","English","384","Sophia Institute Press","December 20th 2011","['Fiction', 'Christian Fiction', 'Spirituality']","https://www.goodreads.com/book/show/13431658-christopher"
"The Kings of Cool","9781451665345","3.98","Don Winslow","English","336","Simon  Schuster","June 19th 2012","['Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery']","https://www.goodreads.com/book/show/13544841-the-kings-of-cool"
"Im Land der Feuerblume","9783426504390","3.78","Carla Federico","German","784","Knaur","June 1st 2010","[]","https://www.goodreads.com/book/show/8390440-im-land-der-feuerblume"
"Made to Crave Video Study: Satisfying Your Deepest Desire with God, Not Food","9780310671541","4.13","Lysa TerKeurst","English","218","Zondervan","January 18th 2011","['Christian', 'Nonfiction', 'Health', 'Christian', 'Christian Non Fiction', 'Religion', 'Faith', 'Self Help', 'Christian', 'Christian Living', 'Religion', 'Christianity', 'Spirituality', 'Religion']","https://www.goodreads.com/book/show/8905140-made-to-crave-video-study"
"White Mythology","9780991710034","4.22","W.D. Clarke","English","480","All That Is Solid Press","May 31st 2016","['Fiction', 'Mystery', 'Novels']","https://www.goodreads.com/book/show/23018246-white-mythology"
"Nice Dragons Finish Last (Heartstrikers, #1)","-1","4.11","Rachel Aaron","English","287","Aaron/Bach, LLC","July 13th 2014","['Fantasy', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Dragons', 'Fantasy', 'Paranormal', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/20426102-nice-dragons-finish-last"
"Tarkin","9780553392890","3.74","James Luceno","English","288","Del Rey","November 4th 2014","['Fiction', 'Science Fiction', 'Fantasy', 'Audiobook']","https://www.goodreads.com/book/show/22012250-tarkin"
"Cirkeln (Engelsfors, #1)","9789129676051","3.85","Mats Strandberg","Swedish","516","RabÃ©n & SjÃ¶gren","April 15th 2011","['Fiction', 'Lgbt', 'Mystery', 'Fantasy', 'Supernatural', 'Young Adult']","https://www.goodreads.com/book/show/11010899-cirkeln"
"Everyone Brave is Forgiven","9781501124372","3.79","Chris Cleave","English","418","Simon  Schuster","May 3rd 2016","['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'Historical', 'War']","https://www.goodreads.com/book/show/25814512-everyone-brave-is-forgiven"
"Expeditionen: min kÃ¤rlekshistoria","9789113061658","4.25","Bea Uusma","Swedish","265","Norstedts","October 2014","['Nonfiction', 'European Literature', 'Swedish Literature', 'History', 'Biography']","https://www.goodreads.com/book/show/23438476-expeditionen"
"Presence: Bringing Your Boldest Self to Your Biggest Challenges","9780316256575","3.95","Amy Cuddy","English","352","Little, Brown and Company","December 22nd 2015","['Psychology', 'Self Help', 'Nonfiction', 'Business', 'Self Help', 'Personal Development', 'Leadership']","https://www.goodreads.com/book/show/25066556-presence"
"The Dawn of Redemption","B00RQT1WJQ","5.0","Dedra L. Stevenson","English","153","Blue Jinni Media","January 2015","[]","https://www.goodreads.com/book/show/25139443-the-dawn-of-redemption"
"A Madness So Discreet","9780062320865","3.79","Mindy McGinnis","English","376","Katherine Tegen Books","October 6th 2015","['Historical', 'Historical Fiction', 'Young Adult', 'Mystery', 'Historical', 'Thriller']","https://www.goodreads.com/book/show/24376529-a-madness-so-discreet"
"Sprint of the Blackbuck: Writings on Wildlife and Conservation in South India","9780143066040","3.58","S. Theodore Bhaskaran","","223","Penguin Books India","March 18th 2011","['Nonfiction', 'Environment', 'Nature', 'Science']","https://www.goodreads.com/book/show/9553165-sprint-of-the-blackbuck"
"Shalador's Lady (The Black Jewels, #8)","9780451463159","4.33","Anne Bishop","English","476","Roc","March 2nd 2010","['Fantasy', 'Romance', 'Fiction', 'Fantasy', 'Magic', 'Fantasy', 'Dark Fantasy']","https://www.goodreads.com/book/show/6625002-shalador-s-lady"
"The Circle Cast: The Lost Years of Morgan Le Fay","9781896580630","3.53","Alex Epstein","English","300","Tradewinds","January 4th 2011","['Fantasy', 'Young Adult', 'Mythology', 'Arthurian', 'Historical', 'Historical Fiction', 'Fantasy', 'Mythology', 'Fiction']","https://www.goodreads.com/book/show/9738697-the-circle-cast"
"Unravelled in New York","-1","3.96","Suzanne Nicole","English","261","S.Nicole","July 4th 2015","['Romance', 'Fiction', 'Womens Fiction', 'Chick Lit']","https://www.goodreads.com/book/show/25863173-unravelled-in-new-york"
"The Orenda","9780385350730","4.24","Joseph Boyden","English","437","Knopf","May 13th 2014","['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Canada', 'Historical']","https://www.goodreads.com/book/show/18339647-the-orenda"
"The Trouble with Romance (Cupid, #2)","9780692382615","4.5","Tamara Philip","English","206","Vanilla Heart Publishing","February 6th 2015","['Romance']","https://www.goodreads.com/book/show/25974431-the-trouble-with-romance"
"City of Masks: (The Bone Mask Trilogy #1)","9781499599145","3.9","Ashley Capes","English","483","Snapping Turtle Books","May 24th 2014","['Fantasy', 'Business', 'Amazon', 'Fiction']","https://www.goodreads.com/book/show/21900974-city-of-masks"
"The Apple Tart of Hope","9781444006926","3.91","Sarah Moore Fitzgerald","English","172","Orion","June 5th 2014","['Young Adult', 'Contemporary', 'Romance', 'Mystery', 'Realistic Fiction', 'Childrens', 'Middle Grade', 'Fiction']","https://www.goodreads.com/book/show/20797806-the-apple-tart-of-hope"
"The Slight Edge: Turning Simple Disciplines into Massive Success and Happiness","9781935944317","4.41","Jeff Olson","English","280","Success","September 15th 2014","['Business', 'Self Help', 'Self Help', 'Personal Development', 'Nonfiction']","https://www.goodreads.com/book/show/23130805-the-slight-edge"
"Lone Wolf (Bluewater Bay #4)","9781626492394","3.74","Aleksandr Voinov","English","360","Riptide Publishing","December 20th 2014","['Romance', 'M M Romance', 'Contemporary', 'Romance', 'Romance', 'Contemporary Romance']","https://www.goodreads.com/book/show/23356485-lone-wolf"
"The Doomsday Vault (Clockwork Empire #1)","9780451464293","3.62","Steven Harper","English","382","Roc","November 1st 2011","['Science Fiction', 'Steampunk', 'Fantasy', 'Horror', 'Zombies', 'Romance', 'Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/10575783-the-doomsday-vault"
"Kom hier dat ik u kus","9789044623109","4.02","Griet Op de Beeck","Dutch","382","Prometheus","September 26th 2014","['Fiction', 'Literature', 'Roman', 'European Literature', 'Dutch Literature', 'Family', 'Novels', 'Contemporary', 'Cultural', 'Belgium', 'Literature', '21st Century', 'Young Adult', 'Coming Of Age']","https://www.goodreads.com/book/show/23267014-kom-hier-dat-ik-u-kus"
"The Ultimate Reality","9781491263297","4.53","Gian Kumar","","270","Createspace","September 28th 2013","['Spirituality', 'Psychology', 'Religion', 'Paganism']","https://www.goodreads.com/book/show/18641354-the-ultimate-reality"
"Shield and the Shadow (The Horizon Cycle, #1)","-1","4.09","A.M. Yates","English","[]","","October 1st 2016","[]","https://www.goodreads.com/book/show/32422629-shield-and-the-shadow"
"Americanah","9780307455925","4.27","Chimamanda Ngozi Adichie","English","589","Anchor","March 4th 2014","['Fiction', 'Cultural', 'Africa', 'Contemporary', 'Literary Fiction', 'Feminism']","https://www.goodreads.com/book/show/18209268-americanah"
"Germany: Memories of a Nation","9781481506243","4.58","Neil MacGregor","English","[]","Blackstone Audiobooks","February 1st 2015","['History', 'Nonfiction', 'Cultural', 'Germany', 'Art']","https://www.goodreads.com/book/show/23113270-germany"
"God's Not Dead 2","9781613758311","4.36","Travis Thrasher","","[]","Oasis Audio","March 1st 2016","['Christian', 'Christian Fiction']","https://www.goodreads.com/book/show/28957051-god-s-not-dead-2"
"My Wolf's Bane (Shapes of Autumn, #1)","9780985343460","3.78","Veronica Blade","English","389","Crush Publishing, Inc","January 28th 2013","['Shapeshifters', 'Werewolves', 'Fantasy', 'Paranormal', 'Romance', 'Young Adult', 'Romance', 'Paranormal Romance', 'Paranormal', 'Shapeshifters', 'Fantasy']","https://www.goodreads.com/book/show/17236613-my-wolf-s-bane"
"Binary (Â®Evolution, #2)","9781780878928","4.17","Stephanie Saulter","English","407","Jo Fletcher Books","April 3rd 2014","['Science Fiction', 'Science Fiction Fantasy']","https://www.goodreads.com/book/show/19034774-binary"
"A Faerie's Revenge (Creepy Hollow, #5)","9780994667977","4.47","Rachel  Morgan","English","380","","October 27th 2015","['Fantasy', 'Young Adult', 'Fairies', 'Fae', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/25921191-a-faerie-s-revenge"
"Girl Online On Tour (Girl Online, #2)","9780141359953","3.91","Zoe Sugg","English","352","Penguin","October 22nd 2015","['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Young Adult', 'Young Adult Contemporary', 'Realistic Fiction', 'Did Not Finish', 'Young Adult', 'Teen', 'Music']","https://www.goodreads.com/book/show/27271640-girl-online-on-tour"
"The Bad Queen: Rules and Instructions for Marie-Antoinette (Young Royals, #6)","9780152063764","3.94","Carolyn Meyer","English","420","Harcourt Children's Books","April 12th 2010","['Historical', 'Historical Fiction', 'Young Adult', 'Historical', 'Fiction']","https://www.goodreads.com/book/show/6505696-the-bad-queen"
"Black-Naped Oriole in Hokkaido Snow","-1","4.63","Leonard Seet","English","15","Excelsior Publishing","March 15th 2015","['Short Stories']","https://www.goodreads.com/book/show/25161857-black-naped-oriole-in-hokkaido-snow"
"As Flores de LÃ³tus","9789896166717","3.61","JosÃ© Rodrigues dos Santos","Portuguese","688","Gradiva","October 2015","['Romance']","https://www.goodreads.com/book/show/26904595-as-flores-de-l-tus"
"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)","9781781106297","4.2","J.K. Rowling","English","71","Pottermore Limited","September 6th 2016","['Fantasy', 'Short Stories', 'Fiction', 'Young Adult']","https://www.goodreads.com/book/show/31538614-short-stories-from-hogwarts-of-power-politics-and-pesky-poltergeists"
"More Than Jamie Baker (Jamie Baker, #2)","9780985627751","4.18","Kelly Oram","English","342","Bluefields","October 15th 2013","['Young Adult', 'Romance', 'Fantasy', 'Paranormal', 'Fantasy', 'Science Fiction']","https://www.goodreads.com/book/show/16162774-more-than-jamie-baker"
"Death's End (Remembrance of Earth's Past #3)","9781427279170","4.44","Liu Cixin","English","29","Macmillan Audio","September 20th 2016","['Science Fiction', 'Fiction']","https://www.goodreads.com/book/show/32500791-death-s-end"
"Paperweight","9780062335746","3.86","Meg Haston","English","304","HarperTeen","July 7th 2015","['Young Adult', 'Contemporary', 'Health', 'Mental Health', 'Mental Health', 'Mental Illness', 'Fiction', 'Realistic Fiction']","https://www.goodreads.com/book/show/23361172-paperweight"
"Rich and Poor","9781771662383","4.02","Jacob Wren","English","181","Book Thug","April 13th 2016","['Fiction', 'Mystery', 'Crime', 'Cultural', 'Canada']","https://www.goodreads.com/book/show/28204945-rich-and-poor"
"Dark Storm (Dark, #23)","9781101611579","4.25","Christine Feehan","English","442","","October 2nd 2012","['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Romance', 'Paranormal', 'Vampires']","https://www.goodreads.com/book/show/12398199-dark-storm"
"The Last Painting of Sara de Vos","9780374106683","3.84","Dominic Smith","English","304","Sarah Crichton Books/Farrar, Straus and Giroux","April 5th 2016","['Historical', 'Historical Fiction', 'Fiction', 'Art', 'Historical', 'Audiobook']","https://www.goodreads.com/book/show/25664459-the-last-painting-of-sara-de-vos"
"No Book but the World","9781594486036","3.35","Leah Hager Cohen","","320","Riverhead Books","April 3rd 2014","['Fiction', 'Literary Fiction', 'Contemporary', 'Family', 'Novels']","https://www.goodreads.com/book/show/18079817-no-book-but-the-world"
"Bounce: A Story from The Grid","-1","4.76","Jas T. Ward","English","159","Dead Bound Publishing","September 3rd 2014","['Fantasy']","https://www.goodreads.com/book/show/23155667-bounce"
"Limonov","9788845973291","4.07","Emmanuel CarrÃ¨re","Italian","356","Adelphi","October 2012","['Nonfiction', 'Biography', 'Cultural', 'Russia', 'Cultural', 'France']","https://www.goodreads.com/book/show/17130345-limonov"
"Where Am I Now?: True Stories of Girlhood and Accidental Fame","-1","3.87","Mara Wilson","English","7","","September 13th 2016","['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Audiobook', 'Humor']","https://www.goodreads.com/book/show/32021926-where-am-i-now"
"Loitering: New & Collected Essays","9781935639879","4.06","Charles D'Ambrosio","English","358","Tin House Books","November 11th 2014","['Writing', 'Essays', 'Nonfiction', 'Short Stories', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/20893878-loitering"
"Dust (Wool, #3)","9781448184071","4.26","Hugh Howey","English","416","Cornerstone Digital","August 17th 2013","['Science Fiction', 'Fiction', 'Science Fiction', 'Dystopia']","https://www.goodreads.com/book/show/17614698-dust"
"The Other Side of Silence (Bernie Gunther, #11)","9780399177040","4.02","Philip Kerr","English","416","Marian Wood Books/Putnam","March 29th 2016","['Historical', 'Historical Fiction', 'Fiction', 'Mystery', 'Mystery', 'Crime', 'Historical', 'Thriller', 'Cultural', 'Germany', 'Spy Thriller', 'Espionage']","https://www.goodreads.com/book/show/25893956-the-other-side-of-silence"
"Ahsoka","-1","4.02","E.K. Johnston","English","400","Disney Lucasfilm Press","October 11th 2016","['Media Tie In', 'Star Wars', 'Science Fiction', 'Young Adult', 'Fiction']","https://www.goodreads.com/book/show/29749107-ahsoka"
"The World of PostSecret","9780062339010","4.37","Frank Warren","English","288","William Morrow","November 4th 2014","['Nonfiction', 'Art']","https://www.goodreads.com/book/show/20721974-the-world-of-postsecret"
"Carrying Albert Home: The Somewhat True Story of A Man, His Wife, and Her Alligator","9780062325891","3.85","Homer Hickam","","432","William Morrow","October 13th 2015","['Fiction', 'Historical', 'Historical Fiction', 'Humor']","https://www.goodreads.com/book/show/24585366-carrying-albert-home"
"Welcome to Braggsville","9780062302120","3.27","T. Geronimo Johnson","English","354","William Morrow","February 17th 2015","['Fiction', 'Contemporary', 'Literary Fiction', 'Race', 'American', 'Southern', 'Abandoned']","https://www.goodreads.com/book/show/21936845-welcome-to-braggsville"
"Cast in Sorrow (Chronicles of Elantra, #9)","-1","4.18","Michelle Sagara","English","480","Harlequin Luna","August 27th 2013","['Fantasy', 'Fantasy', 'Magic', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Dragons']","https://www.goodreads.com/book/show/14743412-cast-in-sorrow"
"Catalyst: A Rogue One Novel","9780345511492","3.73","James Luceno","English","330","Del Rey","November 15th 2016","['Media Tie In', 'Star Wars', 'Science Fiction', 'Fiction', 'Audiobook', 'Fantasy']","https://www.goodreads.com/book/show/29662066-catalyst"
"Today Will Be Different","9780316403436","3.19","Maria Semple","","259","Little, Brown and Company","October 4th 2016","['Fiction', 'Humor', 'Contemporary', 'Adult Fiction']","https://www.goodreads.com/book/show/28449270-today-will-be-different"
"A Grimm Warning (The Land of Stories, #3)","9780316406819","4.54","Chris Colfer","English","448","Little, Brown Books for Young Readers","July 8th 2014","['Fantasy', 'Childrens', 'Middle Grade', 'Fantasy', 'Fairy Tales']","https://www.goodreads.com/book/show/20706320-a-grimm-warning"
"ÎÎ¦Î¦Î¬Î½ÏÎ±ÏÏÎµÏ ÎÏÏÎ¿ÏÎ¯ÎµÏ","9786188059108","4.73","ÎÎ·Î¼Î®ÏÏÎ·Ï Î¦ÏÏÏÎ±Ï","Greek, Modern (1453-)","244","ÎÎÎÎ¦","2013","['Science Fiction']","https://www.goodreads.com/book/show/17927347"
"Three Dark Crowns (Three Dark Crowns, #1)","9780062385437","3.87","Kendare Blake","English","398","HarperTeen","September 20th 2016","['Fantasy', 'Young Adult', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/28374007-three-dark-crowns"
"Hacker, Hoaxer, Whistleblower, Spy: The Many Faces of Anonymous","-1","3.83","Gabriella Coleman","","464","Verso","November 4th 2014","['Nonfiction', 'Politics', 'Science', 'Technology', 'History', 'Anthropology']","https://www.goodreads.com/book/show/23761210-hacker-hoaxer-whistleblower-spy"
"Britain Begins","-1","4.27","Barry W. Cunliffe","English","568","OUP Oxford","October 25th 2012","['History', 'Nonfiction', 'History', 'Archaeology', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/18875650-britain-begins"
"Der Gefangene des Himmels (Der Friedhof der Vergessenen BÃ¼cher, #3)","9783100954022","3.97","Carlos Ruiz ZafÃ³n","German","403","S. Fischer","October 25th 2012","['Fantasy', 'Cultural', 'Spain', 'Magical Realism', 'Gothic']","https://www.goodreads.com/book/show/13789237-der-gefangene-des-himmels"
"But What If We're Wrong?: Thinking About the Present As If It Were the Past","-1","3.66","Chuck Klosterman","English","287","Blue Rider Press","June 7th 2016","['Nonfiction', 'Philosophy', 'Writing', 'Essays', 'History', 'Science']","https://www.goodreads.com/book/show/28796086-but-what-if-we-re-wrong"
"Cloaked","9780060874223","3.65","Alex Flinn","English","341","HarperCollins","February 8th 2011","['Fantasy', 'Young Adult', 'Fantasy', 'Fairy Tales', 'Romance', 'Retellings']","https://www.goodreads.com/book/show/7075298-cloaked"
"Dark Matter","9781101904244","4.1","Blake Crouch","English","359","Broadway Books","May 2nd 2017","['Science Fiction', 'Fiction', 'Thriller', 'Mystery']","https://www.goodreads.com/book/show/34002973-dark-matter"
"The Angel of Death (The Soul Summoner, #3)","-1","4.32","Elicia Hyder","English","406","Inkwell & Quill, LLC","July 31st 2016","['Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Fantasy', 'Urban Fantasy', 'Paranormal', 'Angels', 'Romance', 'Paranormal Romance']","https://www.goodreads.com/book/show/31146208-the-angel-of-death"
"Thick as Thieves (The Queen's Thief, #5)","9780062568243","4.18","Megan Whalen Turner","English","337","Greenwillow Books","May 16th 2017","['Fantasy', 'Young Adult', 'Adventure', 'Fiction']","https://www.goodreads.com/book/show/8306741-thick-as-thieves"
"BioShock: Rapture","9780765367358","4.01","John Shirley","English","431","Tor Books","June 26th 2012","['Science Fiction', 'Fiction', 'Fantasy', 'Games', 'Video Games', 'Science Fiction', 'Dystopia', 'Horror', 'Science Fiction', 'Steampunk', 'Sports and Games', 'Games', 'Games', 'Gaming', 'Novels']","https://www.goodreads.com/book/show/12994582-bioshock"
"The Sympathizer","9780802124944","4.0","Viet Thanh Nguyen","English","384","Grove Press","April 12th 2016","['Fiction', 'Historical', 'Historical Fiction', 'War', 'Cultural', 'Asia']","https://www.goodreads.com/book/show/26893714-the-sympathizer"
"Between a Mother and Her Child","9780718155377","3.67","Elizabeth Noble","English","480","Michael Joseph","February 1st 2012","['Fiction', 'Womens Fiction', 'Chick Lit']","https://www.goodreads.com/book/show/13251914-between-a-mother-and-her-child"
"Flowers of the Sea","9781905784585","4.55","Reggie Oliver","English","388","Tartarus Press","November 2013","['Horror', 'Short Stories', 'Fantasy', 'Weird Fiction', 'Fiction']","https://www.goodreads.com/book/show/18776865-flowers-of-the-sea"
"Cross Rhodes: Goldust, Out of the Darkness","9781439195161","3.4","Dustin Rhodes","English","225","World Wrestling Entertainment","December 14th 2010","['Biography', 'Nonfiction', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/9466920-cross-rhodes"
"The Extraordinary Education of Nicholas Benedict (The Mysterious Benedict Society, #0.5)","9780307968319","4.34","Trenton Lee Stewart","English","470","Listening Library (Audio)","April 10th 2012","['Mystery', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Adventure']","https://www.goodreads.com/book/show/13152282-the-extraordinary-education-of-nicholas-benedict"
